time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1992-03-24T22:47:06.680Z,3.613,127.008,53.4,6,mw,,,,1.1,us,usp00054sr,2022-04-28T18:53:06.288Z,"236 km NNW of Tobelo, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-04-07T03:37:02.920Z,-4.172,131.005,52.9,6,mw,,,,1.1,us,usp00055f4,2022-04-28T17:23:55.145Z,"249 km ESE of Amahai, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-04-16T08:00:54.240Z,1.186,122.586,30,6.1,mw,,,,1.1,us,usp00055vz,2022-04-28T18:49:55.619Z,"89 km NW of Gorontalo, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-04-18T09:16:52.850Z,-5.454,103.001,29.3,6.6,mw,,,,1.3,us,usp00055yz,2022-04-28T18:50:03.547Z,"160 km S of Pagar Alam, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-06-06T21:40:40.810Z,1.068,124.04,17.5,6,mw,,,,1.1,us,usp00058sh,2022-04-28T18:43:01.703Z,"89 km WSW of Tomohon, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-06-09T00:31:56.310Z,-8.474,111.1,63.9,6.1,mw,,,,1.2,us,usp00058v4,2022-04-28T18:43:20.673Z,"65 km S of Jatiroto, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-06-10T02:13:45.460Z,1.084,124.089,30.5,6,mw,,,,1.2,us,usp00058wh,2022-04-28T18:43:38.864Z,"83 km WSW of Tomohon, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-08-02T05:50:11.690Z,-0.883,127.582,18.9,6.3,mwb,,,,1.1,us,usp0005bvc,2022-04-28T18:38:14.757Z,"179 km S of Sofifi, Indonesia",earthquake,,,,,reviewed,us,us
1992-09-26T22:15:57.510Z,1.289,129.118,27.7,6.7,mwb,,,,1.2,us,usp0005ejh,2022-04-28T18:37:37.332Z,"132 km ESE of Tobelo, Indonesia",earthquake,,,,,reviewed,us,us
1992-10-23T21:24:36.140Z,-9.469,122.56,33,6.2,mw,,,,1.3,us,usp0005fta,2022-04-28T18:33:53.825Z,"101 km SSE of Maumere, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-12-12T05:29:26.350Z,-8.48,121.896,27.7,7.8,mw,,,,1.4,us,usp0005j5a,2022-04-28T18:25:34.047Z,"37 km WNW of Maumere, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-12-12T06:38:29.490Z,-8.517,121.928,20.8,6.1,mb,,,,1.1,us,usp0005j5f,2022-05-09T19:15:00.805Z,"33 km WNW of Maumere, Indonesia",earthquake,,,,67,reviewed,us,us
1993-01-20T02:30:54.730Z,3.144,97.633,67.8,6.2,mwb,,,,1.1,us,usp0005kzq,2022-04-28T18:23:34.592Z,"95 km W of Kabanjahe, Indonesia",earthquake,,,,,reviewed,us,us
1993-01-20T17:31:15.570Z,-7.205,128.566,33,6.4,mw,,,,1.2,us,usp0005m0k,2022-04-28T18:23:47.834Z,"226 km NE of Lospalos, Timor Leste",earthquake,,,,,reviewed,us,hrv
1993-04-19T21:01:48.940Z,4.015,128.204,23.6,6.8,mw,,,,1.2,us,usp0005reu,2022-04-28T18:17:01.646Z,"253 km N of Tobelo, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-06-04T10:49:33.650Z,3.734,128.497,20.4,6,mw,,,,1.2,us,usp0005u02,2022-04-28T18:08:20.745Z,"228 km NNE of Tobelo, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-06-12T18:26:42.220Z,-4.375,135.118,9.9,6.1,mwb,,,,1.2,us,usp0005uf9,2022-04-28T18:08:56.061Z,"120 km SSW of Nabire, Indonesia",earthquake,,,,,reviewed,us,us
1993-08-04T11:31:18.030Z,-1.629,99.615,31.6,6.5,mwb,,,,1,us,usp0005xxx,2022-04-28T18:02:22.882Z,"111 km SW of Padang, Indonesia",earthquake,,,,,reviewed,us,us
1993-09-01T14:03:19.160Z,2.986,96.122,34,6.3,mw,,,,1.2,us,usp0005zk8,2022-04-28T17:59:09.754Z,"62 km NNW of Sinabang, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-09-04T21:39:33.840Z,-9.571,122.528,32.5,6.2,mw,,,,1.3,us,usp0005zrt,2022-04-28T17:59:38.512Z,"110 km SSE of Maumere, Indonesia",earthquake,,3.1,,,reviewed,us,hrv
1993-10-05T05:09:45.760Z,-6.13,128.965,13.1,6.6,mwb,,,,1.2,us,usp00061gr,2022-04-28T17:57:19.183Z,"282 km SSE of Ambon, Indonesia",earthquake,,,,,reviewed,us,us
1993-12-09T04:32:19.520Z,0.486,125.995,14.5,6.9,mw,,,,1.2,us,usp00064w3,2022-04-28T17:53:48.682Z,"150 km SE of Tondano, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-12-09T11:38:27.960Z,0.425,125.891,15.9,6.8,mw,,,,1.2,us,usp00064wp,2022-04-28T17:53:50.067Z,"Molucca Sea",earthquake,,,,,reviewed,us,hrv
1993-12-20T13:56:14.870Z,-6.876,131.34,7.7,6.3,mwb,,,,1.2,us,usp00065d4,2022-04-28T17:55:03.546Z,"208 km SW of Tual, Indonesia",earthquake,,,,,reviewed,us,us
1994-01-04T19:31:59.880Z,-4.301,135.145,11,6,mwb,,,,1.1,us,usp000660z,2022-04-28T17:51:56.095Z,"111 km SSW of Nabire, Indonesia",earthquake,,,,,reviewed,us,us
1994-01-19T01:53:34.900Z,-3.176,135.97,23.2,6.8,mw,,,,1.2,us,usp00066x3,2022-04-28T17:52:58.619Z,"55 km ENE of Nabire, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-01-21T02:24:29.960Z,1.015,127.733,19.9,7,mwb,,,,1.2,us,usp0006744,2022-04-28T17:53:14.262Z,"36 km NNE of Sofifi, Indonesia",earthquake,,,,,reviewed,us,us
1994-02-15T17:07:43.800Z,-4.967,104.302,23.1,6.9,mw,,,,1.3,us,usp00068jd,2022-04-28T17:49:47.002Z,"66 km WSW of Kotabumi, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-02-20T01:54:35.760Z,2.059,126.475,28.4,6,mw,,,,1.1,us,usp00068rg,2022-04-28T17:50:47.700Z,"172 km NW of Ternate, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-04-13T22:22:29.900Z,-3.136,135.968,28.5,6.5,mw,,,,1.1,us,usp0006b1z,2022-04-28T17:44:49.941Z,"57 km ENE of Nabire, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-05-02T17:14:00.880Z,-1.116,97.487,15.1,6.1,mw,,,,1,us,usp0006bxg,2022-04-28T17:41:02.887Z,"298 km W of Pariaman, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-05-11T08:18:15.670Z,-2.008,99.77,20.5,6.5,mwb,,,,1,us,usp0006cd7,2022-04-28T17:42:01.289Z,"133 km SSW of Padang, Indonesia",earthquake,,,,,reviewed,us,us
1994-05-11T21:14:33.760Z,-2.056,99.669,28,6.1,mwb,,,,1.1,us,usp0006ce0,2022-04-28T17:42:07.839Z,"144 km SSW of Padang, Indonesia",earthquake,,,,,reviewed,us,us
1994-05-25T04:03:41.260Z,-4.199,135.489,33,6.5,mwb,,,,1.2,us,usp0006d2j,2022-04-28T17:43:05.166Z,"92 km S of Nabire, Indonesia",earthquake,,,,,reviewed,us,us
1994-06-02T18:17:34.020Z,-10.477,112.835,18.4,7.8,mw,,,,1.1,us,usp0006djk,2022-05-09T22:49:51.097Z,"249 km SSW of Kencong, Indonesia",earthquake,,4,,,reviewed,us,hrv
1994-06-03T21:06:59.880Z,-10.362,112.892,25.9,6.6,mw,,,,1.2,us,usp0006dnc,2022-04-28T17:38:28.431Z,"235 km SSW of Kencong, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-04T00:57:50.660Z,-10.777,113.366,11.2,6.5,mw,,,,1.2,us,usp0006dp4,2022-04-28T17:38:32.778Z,"275 km S of Kencong, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-05T01:45:02.160Z,-10.349,113.398,25.9,6.1,mw,,,,1.3,us,usp0006drj,2022-04-28T17:38:38.454Z,"228 km S of Kencong, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-15T09:22:57.220Z,-10.335,113.66,19.9,6.2,mwb,,,,1.4,us,usp0006eaw,2022-04-28T17:39:57.534Z,"221 km SSW of Gambiran Satu, Indonesia",earthquake,,,,,reviewed,us,us
1994-06-15T10:28:50.600Z,-10.168,113.749,28.8,6.1,mw,,,,1.4,us,usp0006eb0,2022-04-28T17:40:04.459Z,"201 km SSW of Gambiran Satu, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-08-04T22:15:37.770Z,-6.338,131.575,33,6.2,mw,,,,0.9,us,usp0006gj0,2022-04-28T17:33:11.510Z,"152 km WSW of Tual, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-10-08T21:44:07.210Z,-1.258,127.98,16.6,6.8,mwb,,,,1.2,us,usp0006ktd,2022-04-28T17:29:18.362Z,"225 km SSE of Sofifi, Indonesia",earthquake,,,,,reviewed,us,us
1994-10-13T05:04:24.980Z,-1.212,127.912,10.7,6.4,mwb,,,,1.3,us,usp0006m1p,2022-04-28T17:29:55.886Z,"219 km S of Sofifi, Indonesia",earthquake,,,,,reviewed,us,us
1994-10-31T11:48:13.920Z,3.019,96.192,29.4,6.2,mw,,,,1.1,us,usp0006myc,2022-04-28T17:30:38.106Z,"63 km NNW of Sinabang, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-11-20T16:59:05.630Z,-2.001,135.932,16,6.3,mwb,,,,1.1,us,usp0006nyy,2022-04-28T17:21:01.815Z,"92 km S of Biak, Indonesia",earthquake,,,,,reviewed,us,us
1995-01-21T07:30:22.950Z,2.563,126.882,42.2,6.2,mw,,,,1.1,us,usp0006rp7,2022-04-29T17:46:55.542Z,"155 km NW of Tobelo, Indonesia",earthquake,,3.6,,,reviewed,us,hrv
1995-01-27T20:16:52.170Z,-4.434,134.476,22.3,6.8,mw,,,,1.2,us,usp0006rzb,2022-04-29T17:48:23.950Z,"164 km SW of Nabire, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-02-13T08:43:37.250Z,-1.278,127.444,14.2,6.3,mw,,,,1.1,us,usp0006sur,2022-04-29T17:39:43.570Z,"223 km S of Sofifi, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-02-13T12:29:53.080Z,-1.31,127.429,17.2,6.3,mwb,,,,1.1,us,usp0006sv9,2022-04-29T17:39:48.391Z,"226 km S of Sofifi, Indonesia",earthquake,,,,,reviewed,us,us
1995-02-13T15:04:24.080Z,-1.318,127.438,14.2,6.7,mw,,,,1.2,us,usp0006svx,2022-04-29T17:40:11.041Z,"227 km S of Sofifi, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-03-06T18:43:40.150Z,2.69,118.226,16.7,6.1,mwb,,,,1.1,us,usp0006tw5,2022-04-29T17:29:07.589Z,"98 km SE of Tarakan, Indonesia",earthquake,,,,,reviewed,us,us
1995-03-19T18:34:04.480Z,-4.231,135.013,19.2,6.1,mw,,,,1.2,us,usp0006ue3,2022-04-29T17:31:06.566Z,"110 km SSW of Nabire, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-03-19T23:53:14.920Z,-4.183,135.109,33,6.9,mw,,,,1.4,us,usp0006uef,2022-04-29T17:31:15.700Z,"100 km SSW of Nabire, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-04-18T03:49:37.070Z,-2.061,140.457,20.2,6.1,mw,,,,0.9,us,usp0006vuj,2022-04-29T17:25:11.841Z,"59 km NNW of Jayapura, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-05-04T02:18:47.920Z,1.889,128.478,23.4,6.1,mwb,,,,1.1,us,usp0006wtr,2022-04-29T16:48:03.664Z,"55 km ENE of Tobelo, Indonesia",earthquake,,,,,reviewed,us,us
1995-05-14T11:33:18.870Z,-8.378,125.127,11.2,6.9,mw,,,,1.4,us,usp0006xbu,2022-04-29T16:58:10.538Z,"27 km NNW of Maubara, Timor Leste",earthquake,,,,,reviewed,us,hrv
1995-07-26T23:42:02.780Z,2.534,127.681,65.4,6.4,mwb,,,,1.1,us,usp000710t,2022-04-29T20:15:43.894Z,"96 km NNW of Tobelo, Indonesia",earthquake,,,,,reviewed,us,us
1995-09-23T16:05:49.560Z,-5.561,104.062,45.4,6,mw,,,,0.9,us,usp00073v8,2022-04-29T19:57:18.913Z,"121 km SW of Kotabumi, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-10-06T18:09:45.900Z,-2.045,101.436,33,6.8,mw,,,,1.1,us,usp00074ph,2022-04-29T19:55:04.814Z,"5 km ENE of Sungai Penuh, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-10-29T19:24:33.600Z,0.858,125.886,68.8,6,mwb,,,,1.1,us,usp00075z2,2022-04-29T19:56:17.109Z,"119 km ESE of Tondano, Indonesia",earthquake,,,,,reviewed,us,us
1995-11-05T16:29:58.350Z,-4.92,103.22,36.2,6.3,mw,,,,0.9,us,usp00076bb,2022-04-29T19:52:03.680Z,"99 km S of Pagar Alam, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-11-08T07:14:18.610Z,1.833,95.05,33,6.9,mw,,,,1.1,us,usp00076fh,2022-04-29T19:52:26.874Z,"164 km WSW of Sinabang, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-11-08T16:01:19.160Z,1.29,121.678,19.8,6,mwb,,,,1,us,usp00076gb,2022-04-29T19:52:28.109Z,"175 km WNW of Gorontalo, Indonesia",earthquake,,,,,reviewed,us,us
1995-11-13T02:17:51.080Z,3.588,126.647,33,6.3,mw,,,,1,us,usp00076rb,2022-04-29T19:52:50.099Z,"239 km SSE of Sarangani, Philippines",earthquake,,,,,reviewed,us,hrv
1995-12-05T06:32:06.100Z,-9.027,124.67,33,6.4,mw,,,,1.3,us,usp000789n,2022-04-29T19:49:14.229Z,"25 km WNW of Atambua, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-12-19T23:28:12.180Z,-3.703,140.233,63.4,6.5,mwb,,,,1,us,usp000799b,2022-04-29T19:50:43.279Z,"130 km SSW of Abepura, Indonesia",earthquake,,,,,reviewed,us,us
1996-01-01T08:05:10.830Z,0.729,119.931,24,7.9,mw,,,,1.2,us,usp00079zv,2022-09-23T00:06:59.770Z,"181 km N of Palu, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-02-07T07:57:18.110Z,1.019,120.187,13.8,6.1,mwb,,,,1.2,us,usp0007cgh,2022-04-29T20:08:31.114Z,"216 km N of Palu, Indonesia",earthquake,,,,,reviewed,us,us
1996-02-17T05:59:30.550Z,-0.891,136.952,33,8.09,mww,,,,,official,official19960217055930550_33,2022-04-29T20:09:13.696Z,"101 km ENE of Biak, Indonesia",earthquake,,,,,reviewed,us,duputel
1996-02-17T08:42:10.270Z,-0.837,136.588,33,6,ms,,,,1,us,usp0007d3a,2022-04-29T20:09:27.300Z,"Biak region, Indonesia",earthquake,,,,1,reviewed,us,us
1996-02-17T14:21:22.350Z,-0.567,135.84,19.2,6.5,mw,,,,1.1,us,usp0007d5f,2022-04-29T20:09:42.594Z,"67 km NNW of Insrom, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-02-17T20:18:07.020Z,-0.917,136.225,31.9,6.5,mw,,,,1.3,us,usp0007d78,2022-04-29T20:09:53.992Z,"32 km NNE of Biak, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-02-18T02:25:33.350Z,-1.336,136.464,10,6.4,mw,,,,1.4,us,usp0007d8z,2022-04-29T20:10:08.417Z,"46 km ESE of Biak, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-02-24T15:52:59.100Z,-0.869,137.346,33,6.2,mwb,,,,1.1,us,usp0007du0,2022-04-29T20:11:50.772Z,"144 km ENE of Biak, Indonesia",earthquake,,,,,reviewed,us,us
1996-05-07T08:44:36.610Z,1.621,126.558,33,6,mwc,,,,1.1,us,usp0007h28,2022-04-29T20:20:02.366Z,"129 km NW of Ternate, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-07-16T10:07:36.650Z,1.016,120.254,33,6.6,mwb,,,,1,us,usp0007m42,2022-04-29T20:25:22.281Z,"217 km NNE of Palu, Indonesia",earthquake,,,,,reviewed,us,us
1996-07-22T14:19:35.770Z,1,120.45,33,7,mwc,,,,1.2,us,usp0007me1,2022-04-29T20:26:14.874Z,"220 km NNE of Palu, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-07-28T10:40:43.650Z,1.006,120.196,33,6,mwc,,,,1.1,us,usp0007mrs,2022-04-29T20:27:01.781Z,"214 km N of Palu, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-08-12T17:00:27.900Z,-0.266,125.094,42.3,6,mwc,,,,1.2,us,usp0007nfm,2022-04-29T20:28:05.127Z,"174 km S of Tondano, Indonesia",earthquake,,5.6,,,reviewed,us,hrv
1996-10-10T15:21:04.700Z,3.445,97.943,33,6.3,mwb,,,,0.98,us,usp0007r7z,2022-04-29T20:35:36.529Z,"62 km WSW of Binjai, Indonesia",earthquake,,,,,reviewed,us,us
1996-12-09T03:54:16.310Z,-7.936,107.489,50.9,6.1,mwc,,,,1.25,us,usp0007u5k,2022-04-29T16:35:54.551Z,"82 km S of Banjar, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-12-26T20:48:23.290Z,-2.236,138.938,33,6.3,mwb,,,,1.03,us,usp0007v14,2022-04-29T16:39:06.348Z,"192 km WNW of Abepura, Indonesia",earthquake,,,,,reviewed,us,us
1996-12-30T19:41:52.000Z,-3.993,128.105,33,6,mwc,,,,0.89,us,usp0007v6w,2022-04-29T16:39:33.487Z,"33 km SSW of Ambon, Indonesia",earthquake,,,,,reviewed,us,hrv
1997-03-17T08:05:48.410Z,-6.614,105.514,33,6.4,mwc,,,,1.1,us,usp0007yym,2022-04-29T16:46:21.736Z,"43 km SW of Labuan, Indonesia",earthquake,,,,,reviewed,us,hrv
1997-06-24T23:04:53.140Z,-1.924,127.899,33,6.4,mwc,,,,1.04,us,usp00083xm,2022-04-29T16:56:28.368Z,"193 km NW of Amahai, Indonesia",earthquake,,,,,reviewed,us,hrv
1997-07-31T21:54:21.500Z,-6.637,130.917,58.6,6,mwc,,,,0.88,us,usp00085n5,2022-04-29T16:59:19.905Z,"231 km WSW of Tual, Indonesia",earthquake,,1.6,,,reviewed,us,hrv
1997-08-20T07:15:15.970Z,4.358,96.494,33,6,mwc,,,,1.24,us,usp00086g8,2022-04-29T20:03:41.201Z,"47 km ENE of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,hrv
1997-09-17T14:50:35.340Z,2.109,126.597,33,6,mwc,,,,0.96,us,usp00087n5,2022-04-29T17:00:29.531Z,"162 km WNW of Tobelo, Indonesia",earthquake,,,,,reviewed,us,hrv
1997-11-25T12:14:33.630Z,1.241,122.536,24,7,mwc,,,,1.18,us,usp0008baj,2022-04-29T17:09:03.195Z,"97 km NW of Gorontalo, Indonesia",earthquake,,,,,reviewed,us,hrv
1998-02-19T14:14:51.190Z,-4.476,129.082,33,6.5,mwc,,,,0.91,us,usp0008g8h,2022-04-29T17:19:39.530Z,"126 km S of Amahai, Indonesia",earthquake,,,,,reviewed,us,hrv
1998-04-01T17:56:23.360Z,-0.544,99.261,55.7,7,mwc,,,,0.92,us,usp0008jd7,2022-04-29T17:23:02.049Z,"95 km W of Pariaman, Indonesia",earthquake,,4.9,,,reviewed,us,hrv
1998-04-27T18:40:38.530Z,-2.995,136.282,53,6.2,mwb,,,,1.14,us,usp0008m1x,2022-04-29T17:24:42.269Z,"95 km ENE of Nabire, Indonesia",earthquake,,,,,reviewed,us,us
1998-05-21T05:34:25.500Z,0.207,119.584,33,6.7,mwb,,,,0.96,us,usp0008nfm,2022-04-29T17:27:08.867Z,"127 km NNW of Palu, Indonesia",earthquake,,,,,reviewed,us,us
1998-07-29T18:00:29.990Z,-2.693,138.901,33,6.7,mwc,,,,0.86,us,usp0008sd0,2022-04-29T17:36:18.392Z,"192 km W of Abepura, Indonesia",earthquake,,,,,reviewed,us,hrv
1998-08-28T12:40:58.700Z,-0.154,125.018,66.2,6.1,mwc,,,,1.22,us,usp0008u08,2022-04-29T17:39:04.773Z,"161 km S of Tondano, Indonesia",earthquake,,,,,reviewed,us,hrv
1998-09-02T08:37:29.910Z,5.41,126.764,50,6.8,mwc,,,,1.01,us,usp0008u8z,2022-04-29T17:40:50.084Z,"123 km SSE of Pondaguitan, Philippines",earthquake,,,,,reviewed,us,hrv
1998-09-28T19:23:23.250Z,3.84,126.407,30.1,6.2,mwc,,,,1.26,us,usp0008vp3,2022-04-29T17:43:51.400Z,"202 km SSE of Sarangani, Philippines",earthquake,,,,,reviewed,us,hrv
1998-10-10T16:32:19.490Z,-0.403,119.84,33,6,mwc,,,,1.24,us,usp0008wak,2022-04-29T17:53:15.424Z,"55 km N of Palu, Indonesia",earthquake,,,,,reviewed,us,hrv
1998-10-28T16:25:03.840Z,0.839,125.966,33,6.6,mwb,,,,1.1,us,usp0008x6n,2022-04-29T17:54:26.502Z,"128 km ESE of Tondano, Indonesia",earthquake,,,,,reviewed,us,us
1998-11-08T07:25:48.510Z,-9.135,121.421,33,6.4,mwc,,,,1.02,us,usp0008xtz,2022-04-29T17:55:21.988Z,"41 km SW of Ende, Indonesia",earthquake,,,,,reviewed,us,hrv
1998-11-09T05:30:14.400Z,-6.954,129.022,33,6.7,mwc,,,,1.04,us,usp0008xw6,2022-04-29T17:55:26.532Z,"282 km NE of Lospalos, Timor Leste",earthquake,,,,,reviewed,us,hrv
1998-11-09T05:38:44.220Z,-6.92,128.946,33,7,mwc,,,,1.09,us,usp0008xw8,2022-04-29T17:55:28.041Z,"278 km NE of Lospalos, Timor Leste",earthquake,,,,,reviewed,us,hrv
1998-11-18T15:48:40.820Z,-3.315,130.766,33,6,mwc,,,,1.05,us,usp0008ycz,2022-04-29T17:48:49.193Z,"205 km E of Amahai, Indonesia",earthquake,,,,,reviewed,us,hrv
1998-11-29T14:10:31.960Z,-2.071,124.891,33,7.7,mwc,,,,1.23,us,usp0008yx2,2022-04-29T17:57:10.656Z,"264 km ESE of Luwuk, Indonesia",earthquake,,,,,reviewed,us,hrv
1998-12-06T00:47:13.450Z,1.253,126.198,33,6.6,mwc,,,,1.09,us,usp0008z7q,2022-04-29T17:57:47.880Z,"138 km E of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,,,,reviewed,us,hrv
1998-12-16T17:45:05.440Z,1.12,126.175,33,6.2,mwc,,,,1.07,us,usp0008zqc,2022-04-29T17:58:29.614Z,"139 km WNW of Ternate, Indonesia",earthquake,,,,,reviewed,us,hrv
1998-12-26T15:39:07.800Z,-1.364,123.644,33,6.1,mwb,,,,1.38,us,usp000907e,2022-04-29T17:58:54.235Z,"Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
1999-02-23T07:27:56.430Z,0.2,119.541,33,6.2,mwb,,,,1.04,us,usp0009398,2022-04-29T18:02:07.291Z,"127 km NNW of Palu, Indonesia",earthquake,,,,,reviewed,us,us
1999-03-04T08:52:01.900Z,5.397,121.937,33,7.1,mwc,,,,1.17,us,usp00093u0,2022-04-29T18:03:17.102Z,"69 km S of Tabiauan, Philippines",earthquake,,,,,reviewed,us,hrv
1999-05-16T15:25:53.810Z,-2.642,138.217,59.2,6.4,mwc,,,,0.89,us,usp000983u,2022-04-29T18:24:37.823Z,"268 km W of Abepura, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-06-18T10:55:25.750Z,5.514,126.639,33,6.4,mwc,,,,0.87,us,usp0009a3f,2022-04-29T18:13:30.924Z,"106 km SSE of Pondaguitan, Philippines",earthquake,,,,,reviewed,us,hrv
1999-08-12T05:44:59.590Z,-1.716,122.456,33,6.2,mwc,,,,1.33,us,usp0009cxq,2022-04-29T18:16:11.884Z,"92 km SSW of Luwuk, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-10-10T07:03:04.860Z,-1.99,134.279,33,6.1,mwc,,,,1.15,us,usp0009fnh,2022-04-29T18:08:13.156Z,"126 km S of Manokwari, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-11-18T14:27:42.820Z,0.523,126.066,33,6,mwc,,,,1.02,us,usp0009htd,2022-04-29T18:11:40.428Z,"149 km WSW of Ternate, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-12-18T17:44:55.110Z,-2.425,139.675,16.2,6.2,mwc,,,,0.94,us,usp0009jzn,2022-04-29T18:21:15.267Z,"108 km W of Abepura, Indonesia",earthquake,,3.2,,,reviewed,us,hrv
1999-12-21T14:14:57.610Z,-6.845,105.555,56,6.5,mwb,,,,1.03,us,usp0009k3r,2022-04-29T19:35:14.014Z,"59 km SSW of Labuan, Indonesia",earthquake,,,,,reviewed,us,us
2000-05-04T04:21:16.210Z,-1.105,123.573,26,7.6,mwc,,,,1.14,us,usp0009sbh,2022-04-29T19:16:21.382Z,"89 km E of Luwuk, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-05-14T20:08:34.350Z,-4.296,123.164,33,6.3,mwc,,,,1.12,us,usp0009syq,2022-04-29T18:38:50.067Z,"80 km ESE of Kendari, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-06-04T16:28:26.170Z,-4.721,102.087,33,7.9,mwc,379,,,1.1,us,usp0009txv,2022-04-29T18:39:33.008Z,"103 km S of Bengkulu, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-06-04T16:39:45.600Z,-4.646,102.102,33,6.7,mb,147,,,1.26,us,usp0009txx,2022-04-29T18:39:39.457Z,"95 km S of Bengkulu, Indonesia",earthquake,,,,42,reviewed,us,us
2000-06-06T09:58:06.770Z,-5.093,102.699,33,6.2,mwc,383,,,0.91,us,usp0009u42,2022-04-29T18:39:59.030Z,"132 km SSW of Pagar Alam, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-06-07T23:45:26.680Z,-4.612,101.905,33,6.7,mwc,352,,,1.16,us,usp0009u6r,2022-04-29T18:40:17.883Z,"98 km SSW of Bengkulu, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-06-09T08:00:24.150Z,-5.549,102.679,33,6,mwb,237,,,1.39,us,usp0009ua2,2022-04-29T18:40:28.250Z,"179 km SSW of Pagar Alam, Indonesia",earthquake,,,,,reviewed,us,us
2000-08-12T10:26:15.860Z,-3.072,136.112,33,6,mwb,196,,,0.89,us,usp0009yar,2022-04-29T17:49:51.509Z,"75 km ENE of Nabire, Indonesia",earthquake,,,,,reviewed,us,us
2000-08-28T15:05:47.910Z,-4.11,127.394,16,6.8,mwc,336,,,1.01,us,usp0009z9y,2022-04-29T19:45:56.591Z,"98 km WSW of Ambon, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-08-28T15:38:06.390Z,-3.986,127.325,10,6.1,mwc,168,,,1.08,us,usp0009za0,2022-04-29T18:51:22.988Z,"100 km WSW of Ambon, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-08-28T19:29:24.570Z,-4.163,127.311,33,6,mb,271,,,1,us,usp0009zag,2022-04-29T19:17:19.747Z,"109 km WSW of Ambon, Indonesia",earthquake,,,,63,reviewed,us,us
2000-08-28T19:29:32.330Z,-4.124,127.027,33,6.3,mwb,160,,,1.02,us,usp0009zah,2022-04-29T18:51:24.135Z,"136 km WSW of Ambon, Indonesia",earthquake,,,,,reviewed,us,us
2000-09-01T11:56:51.830Z,1.438,96.591,33,6,mwc,194,,,1.02,us,usp0009zh2,2022-04-29T18:51:30.000Z,"117 km SSE of Sinabang, Indonesia",earthquake,,,,,reviewed,us,hrv
